,AFD,CDUCSU,FDP,GRUENE,LINKE,OTHER,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,OTHER - norm,SPD - norm
2021-01-01,,,,,,,,,,,,,,
2021-01-02,,,,,,,,,,,,,,
2021-01-03,,,,,,,,,,,,,,
2021-01-04,,,,,,,,,,,,,,
2021-01-05,,,,,,,,,,,,,,
2021-01-06,,,,,,,,,,,,,,
2021-01-07,0.0,0.0,0.0,0.14285714285714285,0.0,,0.0,0.0,0.0,0.0,0.00234192037470726,0.0,,0.0
2021-01-08,0.25,0.0,0.0,0.125,0.0,,0.0,0.011363636363636364,0.0,0.0,0.0020491803278688526,0.0,,0.0
2021-01-09,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,,0.0,0.010101010101010102,0.0,0.0,0.0018214936247723133,0.0,,0.0
2021-01-10,0.2,0.0,0.0,0.1,0.0,,0.0,0.00909090909090909,0.0,0.0,0.001639344262295082,0.0,,0.0
2021-01-11,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.008264462809917356,0.0,0.0,0.0014903129657228018,0.0,0.0,0.0
2021-01-12,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,,0.0,0.007575757575757576,0.0,0.0,0.001366120218579235,0.0,,0.0
2021-01-13,0.15384615384615385,0.07692307692307693,0.0,0.07692307692307693,0.0,,0.0,0.006993006993006993,0.006993006993006993,0.0,0.0012610340479192938,0.0,,0.0
2021-01-14,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.0,,0.0,0.006493506493506494,0.006493506493506494,0.0,0.00117096018735363,0.0,,0.0
2021-01-15,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,,0.0,0.006060606060606061,0.006060606060606061,0.0,0.001092896174863388,0.0,,0.0
2021-01-16,0.125,0.0625,0.0,0.125,0.0,0.0,0.0,0.005681818181818182,0.005681818181818182,0.0,0.0020491803278688526,0.0,0.0,0.0
2021-01-17,0.11764705882352941,0.058823529411764705,0.0,0.11764705882352941,0.0,,0.0,0.005347593582887701,0.005347593582887701,0.0,0.0019286403085824494,0.0,,0.0
2021-01-18,0.1111111111111111,0.05555555555555555,0.0,0.1111111111111111,0.0,,0.0,0.005050505050505051,0.005050505050505051,0.0,0.0018214936247723133,0.0,,0.0
2021-01-19,0.10526315789473684,0.05263157894736842,0.0,0.10526315789473684,0.0,,0.0,0.004784688995215311,0.004784688995215311,0.0,0.001725625539257981,0.0,,0.0
2021-01-20,0.1,0.05,0.0,0.1,0.05,,0.0,0.004545454545454545,0.004545454545454545,0.0,0.001639344262295082,0.0007692307692307692,,0.0
2021-01-21,0.09523809523809523,0.047619047619047616,0.0,0.09523809523809523,0.047619047619047616,,0.0,0.004329004329004329,0.004329004329004329,0.0,0.00156128024980484,0.0007326007326007326,,0.0
2021-01-22,0.09090909090909091,0.045454545454545456,0.0,0.09090909090909091,0.045454545454545456,,0.0,0.004132231404958678,0.004132231404958678,0.0,0.0014903129657228018,0.0006993006993006993,,0.0
2021-01-23,0.08695652173913043,0.043478260869565216,0.0,0.08695652173913043,0.043478260869565216,,0.0,0.003952569169960474,0.003952569169960474,0.0,0.0014255167498218105,0.0006688963210702342,,0.0
2021-01-24,0.08333333333333333,0.041666666666666664,0.0,0.08333333333333333,0.041666666666666664,0.0,0.0,0.003787878787878788,0.003787878787878788,0.0,0.001366120218579235,0.000641025641025641,0.0,0.0
2021-01-25,0.08,0.04,0.0,0.08,0.04,,0.0,0.0036363636363636364,0.0036363636363636364,0.0,0.0013114754098360656,0.0006153846153846154,,0.0
2021-01-26,0.07692307692307693,0.038461538461538464,0.0,0.11538461538461539,0.038461538461538464,0.0,0.0,0.0034965034965034965,0.0034965034965034965,0.0,0.001902059688944935,0.000591715976331361,0.0,0.0
2021-01-27,0.07407407407407407,0.037037037037037035,0.0,0.1111111111111111,0.037037037037037035,,0.0,0.0033670033670033673,0.0033670033670033673,0.0,0.0018316130337988263,0.0005698005698005699,,0.0
2021-01-28,0.07142857142857142,0.03571428571428571,0.0,0.14285714285714285,0.03571428571428571,0.0,0.0,0.003246753246753247,0.003246753246753247,0.0,0.002218277848595342,0.0005494505494505495,0.0,0.0
2021-01-29,0.06896551724137931,0.034482758620689655,0.0,0.13793103448275862,0.034482758620689655,,0.0,0.003134796238244514,0.003134796238244514,0.0,0.002141785508988606,0.0005305039787798409,,0.0
2021-01-30,0.06666666666666667,0.03333333333333333,0.0,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0030303030303030303,0.0030303030303030303,0.0,0.0020703926586889856,0.0005128205128205128,0.0,0.0
2021-01-31,0.06451612903225806,0.03225806451612903,,0.12903225806451613,0.03225806451612903,0.0,0.0,0.002932551319648094,0.002932551319648094,,0.0020036057987312767,0.0004962779156327543,0.0,0.0
2021-02-01,0.09375,0.03125,0.0,0.125,0.03125,,0.0,0.004090909090909091,0.002840909090909091,0.0,0.0019409931175209242,0.0004807692307692308,,0.0
2021-02-02,0.09090909090909091,0.030303030303030304,0.0,0.12121212121212122,0.030303030303030304,,0.0,0.003966942148760331,0.0027548209366391185,0.0,0.0018821751442627144,0.0004662004662004662,,0.0
2021-02-03,0.08823529411764706,0.029411764705882353,0.0,0.14705882352941177,0.029411764705882353,,0.0,0.0038502673796791446,0.0026737967914438505,0.0,0.0027180826489323494,0.00045248868778280545,,0.0
2021-02-04,0.08571428571428572,0.02857142857142857,0.0,0.14285714285714285,0.02857142857142857,,0.0,0.0037402597402597403,0.0025974025974025974,0.0,0.0026404231446771394,0.00043956043956043956,,0.0
2021-02-05,0.08333333333333333,0.027777777777777776,0.0,0.1388888888888889,0.027777777777777776,,0.0,0.003636363636363637,0.0025252525252525255,0.0,0.0025670780573249967,0.00042735042735042735,,0.0
2021-02-06,0.08108108108108109,0.02702702702702703,0.0,0.13513513513513514,0.02702702702702703,,0.0,0.0035380835380835383,0.002457002457002457,0.0,0.0024976975692891858,0.0004158004158004158,,0.0
2021-02-07,0.07894736842105263,0.02631578947368421,0.0,0.13157894736842105,0.02631578947368421,0.0,0.0,0.0034449760765550242,0.0023923444976076554,0.0,0.0024319686858868387,0.00040485829959514174,0.0,0.0
2021-02-08,0.07692307692307693,0.02564102564102564,0.0,0.1282051282051282,0.05128205128205128,,0.0,0.003356643356643357,0.002331002331002331,0.0,0.002369610514453843,0.0009400310545973395,,0.0
2021-02-09,0.075,0.025,,0.125,0.05,0.0,0.0,0.003272727272727273,0.0022727272727272726,,0.002310370251592497,0.000916530278232406,0.0,0.0
2021-02-10,0.07317073170731707,0.024390243902439025,0.0,0.17073170731707318,0.04878048780487805,,0.0,0.003192904656319291,0.0022172949002217295,0.0,0.003016214879602436,0.0008941758812023473,,0.0
